tag_id	sent_id	tag type	morphemes	type	subjectivity-type	subjectivity-polarity	polarity	intensity	nested-source	target	comment	confident	raw-sentence	sentence-morph
11994	9137	ObjTag										TRUE	불상전문가인 문명대 교수(동국대)는 최근 이런 사실에 주목해 백제관음상의 일본 탈취설을 처음으로 제기해 화제를 모으고 있다.	불상/NNG#270986; 전문가/NNG#270987; 이/VCP#270988; ㄴ/ETM#270989; 문명대*/NNP#270990; 교수/NNG#270991; (/SS#270992; 동국대/NNP#270993; )/SS#270994; 는/JX#270995; 최근/NNG#270996; 이런/MM#270997; 사실/NNG#270998; 에/JKB#270999; 주목/NNG#271000; 하/XSV#271001; 아/EC#271002; 백제/NNP#271003; 관음상/NNG#271004; 의/JKG#271005; 일본/NNP#271006; 탈취설/NNG#271007; 을/JKO#271008; 처음/NNG#271009; 으로/JKB#271010; 제기/NNG#271011; 하/XSV#271012; 아/EC#271013; 화제/NNG#271014; 를/JKO#271015; 모으/VV#271016; 고/EC#271017; 있/VX#271018; 다/EF#271019; ./SF#271020
12015	9137	Seed	화제/NNG#271014; 를/JKO#271015; 모으/VV#271016	dir-explicit	Judgment	POS	POS	Medium	Imp	일본/NNP#271006; 탈취설/NNG#271007 - 문명대*/NNP#270990; 교수/NNG#270991		TRUE	불상전문가인 문명대 교수(동국대)는 최근 이런 사실에 주목해 백제관음상의 일본 탈취설을 처음으로 제기해 화제를 모으고 있다.	불상/NNG#270986; 전문가/NNG#270987; 이/VCP#270988; ㄴ/ETM#270989; 문명대*/NNP#270990; 교수/NNG#270991; (/SS#270992; 동국대/NNP#270993; )/SS#270994; 는/JX#270995; 최근/NNG#270996; 이런/MM#270997; 사실/NNG#270998; 에/JKB#270999; 주목/NNG#271000; 하/XSV#271001; 아/EC#271002; 백제/NNP#271003; 관음상/NNG#271004; 의/JKG#271005; 일본/NNP#271006; 탈취설/NNG#271007; 을/JKO#271008; 처음/NNG#271009; 으로/JKB#271010; 제기/NNG#271011; 하/XSV#271012; 아/EC#271013; 화제/NNG#271014; 를/JKO#271015; 모으/VV#271016; 고/EC#271017; 있/VX#271018; 다/EF#271019; ./SF#271020
12166	9137	Seed	주목/NNG#271000; 하/XSV#271001	indirect	Judgment	POS	POS	Medium	문명대*/NNP#270990; 교수/NNG#270991; (/SS#270992; 동국대/NNP#270993; )/SS#270994	이런/MM#270997; 사실/NNG#270998	new	TRUE	불상전문가인 문명대 교수(동국대)는 최근 이런 사실에 주목해 백제관음상의 일본 탈취설을 처음으로 제기해 화제를 모으고 있다.	불상/NNG#270986; 전문가/NNG#270987; 이/VCP#270988; ㄴ/ETM#270989; 문명대*/NNP#270990; 교수/NNG#270991; (/SS#270992; 동국대/NNP#270993; )/SS#270994; 는/JX#270995; 최근/NNG#270996; 이런/MM#270997; 사실/NNG#270998; 에/JKB#270999; 주목/NNG#271000; 하/XSV#271001; 아/EC#271002; 백제/NNP#271003; 관음상/NNG#271004; 의/JKG#271005; 일본/NNP#271006; 탈취설/NNG#271007; 을/JKO#271008; 처음/NNG#271009; 으로/JKB#271010; 제기/NNG#271011; 하/XSV#271012; 아/EC#271013; 화제/NNG#271014; 를/JKO#271015; 모으/VV#271016; 고/EC#271017; 있/VX#271018; 다/EF#271019; ./SF#271020
12167	9137	Seed	제기/NNG#271011; 하/XSV#271012	indirect	Argument	POS	POS	Medium	문명대*/NNP#270990; 교수/NNG#270991; (/SS#270992; 동국대/NNP#270993; )/SS#270994	백제/NNP#271003; 관음상/NNG#271004; 의/JKG#271005; 일본/NNP#271006; 탈취설/NNG#271007	new	TRUE	불상전문가인 문명대 교수(동국대)는 최근 이런 사실에 주목해 백제관음상의 일본 탈취설을 처음으로 제기해 화제를 모으고 있다.	불상/NNG#270986; 전문가/NNG#270987; 이/VCP#270988; ㄴ/ETM#270989; 문명대*/NNP#270990; 교수/NNG#270991; (/SS#270992; 동국대/NNP#270993; )/SS#270994; 는/JX#270995; 최근/NNG#270996; 이런/MM#270997; 사실/NNG#270998; 에/JKB#270999; 주목/NNG#271000; 하/XSV#271001; 아/EC#271002; 백제/NNP#271003; 관음상/NNG#271004; 의/JKG#271005; 일본/NNP#271006; 탈취설/NNG#271007; 을/JKO#271008; 처음/NNG#271009; 으로/JKB#271010; 제기/NNG#271011; 하/XSV#271012; 아/EC#271013; 화제/NNG#271014; 를/JKO#271015; 모으/VV#271016; 고/EC#271017; 있/VX#271018; 다/EF#271019; ./SF#271020
11995	9138	ObjTag										TRUE	"그는 지난달 30일 국립중앙박물관 강당에서 열린 '일본 호류지의 불교미술과 삼국시대 불교미술의 교류' 국제학술대회에서 ""백제관음상을 최초로 기록한 (원록제당불례보경기)에 불상이 백제에서 도래했음을 분명히 언급하고 있다""며 ""임란 뒤 기록에 갑자기 불상기록이 나타난 점으로 미뤄 비밀소장품이거나 임란 때 옛 백제지역 사찰에서 가져간 것으로 해석할 수밖에 없다""고 주장했다."	"그/NP#271021; 는/JX#271022; 지난달/NNG#271023; 30/SN#271024; 일/NNB#271025; 국립중앙박물관/NNP#271026; 강당/NNG#271027; 에서/JKB#271028; 열리/VV#271029; ㄴ/ETM#271030; '/SS#271031; 일본/NNP#271032; 호류지/NNG#271033; 의/JKG#271034; 불교/NNG#271035; 미술/NNG#271036; 과/JC#271037; 삼국/NNG#271038; 시대/NNG#271039; 불교/NNG#271040; 미술/NNG#271041; 의/JKG#271042; 교류/NNG#271043; '/SS#271044; 국제/NNG#271045; 학술/NNG#271046; 대회/NNG#271047; 에서/JKB#271048; ""/SS#271049; 백제/NNP#271050; 관음상/NNG#271051; 을/JKO#271052; 최초/NNG#271053; 로/JKB#271054; 기록/NNG#271055; 하/XSV#271056; ㄴ/ETM#271057; (/SS#271058; 원록제당불례보경기/NNP#271059; )/SS#271060; 에/JKB#271061; 불상/NNG#271062; 이/JKS#271063; 백제/NNP#271064; 에서/JKB#271065; 도래/NNG#271066; 하/XSV#271067; 았/EP#271068; 음/ETN#271069; 을/JKO#271070; 분명히/MAG#271071; 언급/NNG#271072; 하/XSV#271073; 고/EC#271074; 있/VX#271075; 다/EC#271076; ""/SS#271077; 며/EC#271078; ""/SS#271079; 임란/NNP#271080; 뒤/NNG#271081; 기록/NNG#271082; 에/JKB#271083; 갑자기/MAG#271084; 불상/NNG#271085; 기록/NNG#271086; 이/JKS#271087; 나타나/VV#271088; ㄴ/ETM#271089; 점/NNG#271090; 으로/JKB#271091; 미루/VV#271092; 어/EC#271093; 비밀/NNG#271094; 소장품/NNG#271095; 이/VCP#271096; 거나/EC#271097; 임란/NNP#271098; 때/NNG#271099; 옛/MM#271100; 백제/NNP#271101; 지역/NNG#271102; 사찰/NNG#271103; 에서/JKB#271104; 가져가/VV#271105; ㄴ/ETM#271106; 것/NNB#271107; 으로/JKB#271108; 해석/NNG#271109; 하/XSV#271110; ㄹ/ETM#271111; 수/NNB#271112; 밖에/JX#271113; 없/VA#271114; 다/EC#271115; ""/SS#271116; 고/JKQ#271117; 주장/NNG#271118; 하/XSV#271119; 았/EP#271120; 다/EF#271121; ./SF#271122"
12016	9138	Seed	분명히/MAG#271071; 언급/NNG#271072; 하/XSV#271073	dir-speech	Argument	POS	NEUT	High	그/NP#271021 - 원록제당불례보경기/NNP#271059	불상/NNG#271062; 이/JKS#271063; 백제/NNP#271064; 에서/JKB#271065; 도래/NNG#271066; 하/XSV#271067; 았/EP#271068; 음/ETN#271069		TRUE	"그는 지난달 30일 국립중앙박물관 강당에서 열린 '일본 호류지의 불교미술과 삼국시대 불교미술의 교류' 국제학술대회에서 ""백제관음상을 최초로 기록한 (원록제당불례보경기)에 불상이 백제에서 도래했음을 분명히 언급하고 있다""며 ""임란 뒤 기록에 갑자기 불상기록이 나타난 점으로 미뤄 비밀소장품이거나 임란 때 옛 백제지역 사찰에서 가져간 것으로 해석할 수밖에 없다""고 주장했다."	"그/NP#271021; 는/JX#271022; 지난달/NNG#271023; 30/SN#271024; 일/NNB#271025; 국립중앙박물관/NNP#271026; 강당/NNG#271027; 에서/JKB#271028; 열리/VV#271029; ㄴ/ETM#271030; '/SS#271031; 일본/NNP#271032; 호류지/NNG#271033; 의/JKG#271034; 불교/NNG#271035; 미술/NNG#271036; 과/JC#271037; 삼국/NNG#271038; 시대/NNG#271039; 불교/NNG#271040; 미술/NNG#271041; 의/JKG#271042; 교류/NNG#271043; '/SS#271044; 국제/NNG#271045; 학술/NNG#271046; 대회/NNG#271047; 에서/JKB#271048; ""/SS#271049; 백제/NNP#271050; 관음상/NNG#271051; 을/JKO#271052; 최초/NNG#271053; 로/JKB#271054; 기록/NNG#271055; 하/XSV#271056; ㄴ/ETM#271057; (/SS#271058; 원록제당불례보경기/NNP#271059; )/SS#271060; 에/JKB#271061; 불상/NNG#271062; 이/JKS#271063; 백제/NNP#271064; 에서/JKB#271065; 도래/NNG#271066; 하/XSV#271067; 았/EP#271068; 음/ETN#271069; 을/JKO#271070; 분명히/MAG#271071; 언급/NNG#271072; 하/XSV#271073; 고/EC#271074; 있/VX#271075; 다/EC#271076; ""/SS#271077; 며/EC#271078; ""/SS#271079; 임란/NNP#271080; 뒤/NNG#271081; 기록/NNG#271082; 에/JKB#271083; 갑자기/MAG#271084; 불상/NNG#271085; 기록/NNG#271086; 이/JKS#271087; 나타나/VV#271088; ㄴ/ETM#271089; 점/NNG#271090; 으로/JKB#271091; 미루/VV#271092; 어/EC#271093; 비밀/NNG#271094; 소장품/NNG#271095; 이/VCP#271096; 거나/EC#271097; 임란/NNP#271098; 때/NNG#271099; 옛/MM#271100; 백제/NNP#271101; 지역/NNG#271102; 사찰/NNG#271103; 에서/JKB#271104; 가져가/VV#271105; ㄴ/ETM#271106; 것/NNB#271107; 으로/JKB#271108; 해석/NNG#271109; 하/XSV#271110; ㄹ/ETM#271111; 수/NNB#271112; 밖에/JX#271113; 없/VA#271114; 다/EC#271115; ""/SS#271116; 고/JKQ#271117; 주장/NNG#271118; 하/XSV#271119; 았/EP#271120; 다/EF#271121; ./SF#271122"
12017	9138	Seed	며/EC#271078	dir-speech	Argument	POS	NEUT	Medium		"""/SS#271049; 백제/NNP#271050; 관음상/NNG#271051; 을/JKO#271052; 최초/NNG#271053; 로/JKB#271054; 기록/NNG#271055; 하/XSV#271056; ㄴ/ETM#271057; (/SS#271058; 원록제당불례보경기/NNP#271059; )/SS#271060; 에/JKB#271061; 불상/NNG#271062; 이/JKS#271063; 백제/NNP#271064; 에서/JKB#271065; 도래/NNG#271066; 하/XSV#271067; 았/EP#271068; 음/ETN#271069; 을/JKO#271070; 분명히/MAG#271071; 언급/NNG#271072; 하/XSV#271073; 고/EC#271074; 있/VX#271075; 다/EC#271076; ""/SS#271077"		TRUE	"그는 지난달 30일 국립중앙박물관 강당에서 열린 '일본 호류지의 불교미술과 삼국시대 불교미술의 교류' 국제학술대회에서 ""백제관음상을 최초로 기록한 (원록제당불례보경기)에 불상이 백제에서 도래했음을 분명히 언급하고 있다""며 ""임란 뒤 기록에 갑자기 불상기록이 나타난 점으로 미뤄 비밀소장품이거나 임란 때 옛 백제지역 사찰에서 가져간 것으로 해석할 수밖에 없다""고 주장했다."	"그/NP#271021; 는/JX#271022; 지난달/NNG#271023; 30/SN#271024; 일/NNB#271025; 국립중앙박물관/NNP#271026; 강당/NNG#271027; 에서/JKB#271028; 열리/VV#271029; ㄴ/ETM#271030; '/SS#271031; 일본/NNP#271032; 호류지/NNG#271033; 의/JKG#271034; 불교/NNG#271035; 미술/NNG#271036; 과/JC#271037; 삼국/NNG#271038; 시대/NNG#271039; 불교/NNG#271040; 미술/NNG#271041; 의/JKG#271042; 교류/NNG#271043; '/SS#271044; 국제/NNG#271045; 학술/NNG#271046; 대회/NNG#271047; 에서/JKB#271048; ""/SS#271049; 백제/NNP#271050; 관음상/NNG#271051; 을/JKO#271052; 최초/NNG#271053; 로/JKB#271054; 기록/NNG#271055; 하/XSV#271056; ㄴ/ETM#271057; (/SS#271058; 원록제당불례보경기/NNP#271059; )/SS#271060; 에/JKB#271061; 불상/NNG#271062; 이/JKS#271063; 백제/NNP#271064; 에서/JKB#271065; 도래/NNG#271066; 하/XSV#271067; 았/EP#271068; 음/ETN#271069; 을/JKO#271070; 분명히/MAG#271071; 언급/NNG#271072; 하/XSV#271073; 고/EC#271074; 있/VX#271075; 다/EC#271076; ""/SS#271077; 며/EC#271078; ""/SS#271079; 임란/NNP#271080; 뒤/NNG#271081; 기록/NNG#271082; 에/JKB#271083; 갑자기/MAG#271084; 불상/NNG#271085; 기록/NNG#271086; 이/JKS#271087; 나타나/VV#271088; ㄴ/ETM#271089; 점/NNG#271090; 으로/JKB#271091; 미루/VV#271092; 어/EC#271093; 비밀/NNG#271094; 소장품/NNG#271095; 이/VCP#271096; 거나/EC#271097; 임란/NNP#271098; 때/NNG#271099; 옛/MM#271100; 백제/NNP#271101; 지역/NNG#271102; 사찰/NNG#271103; 에서/JKB#271104; 가져가/VV#271105; ㄴ/ETM#271106; 것/NNB#271107; 으로/JKB#271108; 해석/NNG#271109; 하/XSV#271110; ㄹ/ETM#271111; 수/NNB#271112; 밖에/JX#271113; 없/VA#271114; 다/EC#271115; ""/SS#271116; 고/JKQ#271117; 주장/NNG#271118; 하/XSV#271119; 았/EP#271120; 다/EF#271121; ./SF#271122"
12018	9138	Seed	주장/NNG#271118; 하/XSV#271119	dir-explicit	Argument	POS	NEUT	High	그/NP#271021	임란/NNP#271080; 뒤/NNG#271081; 기록/NNG#271082; 에/JKB#271083; 갑자기/MAG#271084; 불상/NNG#271085; 기록/NNG#271086; 이/JKS#271087; 나타나/VV#271088; ㄴ/ETM#271089; 점/NNG#271090; 으로/JKB#271091; 미루/VV#271092; 어/EC#271093; 비밀/NNG#271094; 소장품/NNG#271095; 이/VCP#271096; 거나/EC#271097; 임란/NNP#271098; 때/NNG#271099; 옛/MM#271100; 백제/NNP#271101; 지역/NNG#271102; 사찰/NNG#271103; 에서/JKB#271104; 가져가/VV#271105; ㄴ/ETM#271106; 것/NNB#271107; 으로/JKB#271108; 해석/NNG#271109; 하/XSV#271110; ㄹ/ETM#271111; 수/NNB#271112; 밖에/JX#271113; 없/VA#271114; 다/EC#271115		TRUE	"그는 지난달 30일 국립중앙박물관 강당에서 열린 '일본 호류지의 불교미술과 삼국시대 불교미술의 교류' 국제학술대회에서 ""백제관음상을 최초로 기록한 (원록제당불례보경기)에 불상이 백제에서 도래했음을 분명히 언급하고 있다""며 ""임란 뒤 기록에 갑자기 불상기록이 나타난 점으로 미뤄 비밀소장품이거나 임란 때 옛 백제지역 사찰에서 가져간 것으로 해석할 수밖에 없다""고 주장했다."	"그/NP#271021; 는/JX#271022; 지난달/NNG#271023; 30/SN#271024; 일/NNB#271025; 국립중앙박물관/NNP#271026; 강당/NNG#271027; 에서/JKB#271028; 열리/VV#271029; ㄴ/ETM#271030; '/SS#271031; 일본/NNP#271032; 호류지/NNG#271033; 의/JKG#271034; 불교/NNG#271035; 미술/NNG#271036; 과/JC#271037; 삼국/NNG#271038; 시대/NNG#271039; 불교/NNG#271040; 미술/NNG#271041; 의/JKG#271042; 교류/NNG#271043; '/SS#271044; 국제/NNG#271045; 학술/NNG#271046; 대회/NNG#271047; 에서/JKB#271048; ""/SS#271049; 백제/NNP#271050; 관음상/NNG#271051; 을/JKO#271052; 최초/NNG#271053; 로/JKB#271054; 기록/NNG#271055; 하/XSV#271056; ㄴ/ETM#271057; (/SS#271058; 원록제당불례보경기/NNP#271059; )/SS#271060; 에/JKB#271061; 불상/NNG#271062; 이/JKS#271063; 백제/NNP#271064; 에서/JKB#271065; 도래/NNG#271066; 하/XSV#271067; 았/EP#271068; 음/ETN#271069; 을/JKO#271070; 분명히/MAG#271071; 언급/NNG#271072; 하/XSV#271073; 고/EC#271074; 있/VX#271075; 다/EC#271076; ""/SS#271077; 며/EC#271078; ""/SS#271079; 임란/NNP#271080; 뒤/NNG#271081; 기록/NNG#271082; 에/JKB#271083; 갑자기/MAG#271084; 불상/NNG#271085; 기록/NNG#271086; 이/JKS#271087; 나타나/VV#271088; ㄴ/ETM#271089; 점/NNG#271090; 으로/JKB#271091; 미루/VV#271092; 어/EC#271093; 비밀/NNG#271094; 소장품/NNG#271095; 이/VCP#271096; 거나/EC#271097; 임란/NNP#271098; 때/NNG#271099; 옛/MM#271100; 백제/NNP#271101; 지역/NNG#271102; 사찰/NNG#271103; 에서/JKB#271104; 가져가/VV#271105; ㄴ/ETM#271106; 것/NNB#271107; 으로/JKB#271108; 해석/NNG#271109; 하/XSV#271110; ㄹ/ETM#271111; 수/NNB#271112; 밖에/JX#271113; 없/VA#271114; 다/EC#271115; ""/SS#271116; 고/JKQ#271117; 주장/NNG#271118; 하/XSV#271119; 았/EP#271120; 다/EF#271121; ./SF#271122"
12168	9138	Seed	ㄹ/ETM#271111; 수/NNB#271112; 밖에/JX#271113; 없/VA#271114	writing-device	Others	POS	None	None	그/NP#271021	비밀/NNG#271094; 소장품/NNG#271095; 이/VCP#271096; 거나/EC#271097; 임란/NNP#271098; 때/NNG#271099; 옛/MM#271100; 백제/NNP#271101; 지역/NNG#271102; 사찰/NNG#271103; 에서/JKB#271104; 가져가/VV#271105; ㄴ/ETM#271106; 것/NNB#271107; 으로/JKB#271108; 해석/NNG#271109; 하/XSV#271110	new	TRUE	"그는 지난달 30일 국립중앙박물관 강당에서 열린 '일본 호류지의 불교미술과 삼국시대 불교미술의 교류' 국제학술대회에서 ""백제관음상을 최초로 기록한 (원록제당불례보경기)에 불상이 백제에서 도래했음을 분명히 언급하고 있다""며 ""임란 뒤 기록에 갑자기 불상기록이 나타난 점으로 미뤄 비밀소장품이거나 임란 때 옛 백제지역 사찰에서 가져간 것으로 해석할 수밖에 없다""고 주장했다."	"그/NP#271021; 는/JX#271022; 지난달/NNG#271023; 30/SN#271024; 일/NNB#271025; 국립중앙박물관/NNP#271026; 강당/NNG#271027; 에서/JKB#271028; 열리/VV#271029; ㄴ/ETM#271030; '/SS#271031; 일본/NNP#271032; 호류지/NNG#271033; 의/JKG#271034; 불교/NNG#271035; 미술/NNG#271036; 과/JC#271037; 삼국/NNG#271038; 시대/NNG#271039; 불교/NNG#271040; 미술/NNG#271041; 의/JKG#271042; 교류/NNG#271043; '/SS#271044; 국제/NNG#271045; 학술/NNG#271046; 대회/NNG#271047; 에서/JKB#271048; ""/SS#271049; 백제/NNP#271050; 관음상/NNG#271051; 을/JKO#271052; 최초/NNG#271053; 로/JKB#271054; 기록/NNG#271055; 하/XSV#271056; ㄴ/ETM#271057; (/SS#271058; 원록제당불례보경기/NNP#271059; )/SS#271060; 에/JKB#271061; 불상/NNG#271062; 이/JKS#271063; 백제/NNP#271064; 에서/JKB#271065; 도래/NNG#271066; 하/XSV#271067; 았/EP#271068; 음/ETN#271069; 을/JKO#271070; 분명히/MAG#271071; 언급/NNG#271072; 하/XSV#271073; 고/EC#271074; 있/VX#271075; 다/EC#271076; ""/SS#271077; 며/EC#271078; ""/SS#271079; 임란/NNP#271080; 뒤/NNG#271081; 기록/NNG#271082; 에/JKB#271083; 갑자기/MAG#271084; 불상/NNG#271085; 기록/NNG#271086; 이/JKS#271087; 나타나/VV#271088; ㄴ/ETM#271089; 점/NNG#271090; 으로/JKB#271091; 미루/VV#271092; 어/EC#271093; 비밀/NNG#271094; 소장품/NNG#271095; 이/VCP#271096; 거나/EC#271097; 임란/NNP#271098; 때/NNG#271099; 옛/MM#271100; 백제/NNP#271101; 지역/NNG#271102; 사찰/NNG#271103; 에서/JKB#271104; 가져가/VV#271105; ㄴ/ETM#271106; 것/NNB#271107; 으로/JKB#271108; 해석/NNG#271109; 하/XSV#271110; ㄹ/ETM#271111; 수/NNB#271112; 밖에/JX#271113; 없/VA#271114; 다/EC#271115; ""/SS#271116; 고/JKQ#271117; 주장/NNG#271118; 하/XSV#271119; 았/EP#271120; 다/EF#271121; ./SF#271122"
11996	9139	ObjTag										TRUE	"그는 이어 불상의 기법과 양식도 언급하고 ""백제 관음상은 너무나 부드러운 얼굴 묘사와 조각기법을 사용해 이 시기 일본 아스카미술의 예리한 선.면 처리방식이 보이지 않고 백제 보살상과 모양새나 기법상의 친연성이 많아 우리 불상으로 보는 것이 순리""라고 밝혔다."	"그/NP#271123; 는/JX#271124; 이어/MAG#271125; 불상/NNG#271126; 의/JKG#271127; 기법/NNG#271128; 과/JC#271129; 양식/NNG#271130; 도/JX#271131; 언급/NNG#271132; 하/XSV#271133; 고/EC#271134; ""/SS#271135; 백제/NNP#271136; 관음상/NNG#271137; 은/JX#271138; 너무나/MAG#271139; 부드럽/VA#271140; ㄴ/ETM#271141; 얼굴/NNG#271142; 묘사/NNG#271143; 와/JC#271144; 조각/NNG#271145; 기법/NNG#271146; 을/JKO#271147; 사용/NNG#271148; 하/XSV#271149; 아/EC#271150; 이/MM#271151; 시기/NNG#271152; 일본/NNP#271153; 아스카/NNP#271154; 미술/NNG#271155; 의/JKG#271156; 예리/XR#271157; 하/XSA#271158; ㄴ/ETM#271159; 선/NNG#271160; ./SF#271161; 면/NNG#271162; 처리/NNG#271163; 방식/NNG#271164; 이/JKS#271165; 보이/VV#271166; 지/EC#271167; 않/VX#271168; 고/EC#271169; 백제/NNP#271170; 보살상/NNG#271171; 과*/JKB#271172; 모양새/NNG#271173; 나/JC#271174; 기법/NNG#271175; 상/XSN#271176; 의/JKG#271177; 친연/NNG#271178; 성/XSN#271179; 이/JKS#271180; 많/VA#271181; 아/EC#271182; 우리/NP#271183; 불상/NNG#271184; 으로/JKB#271185; 보/VV#271186; 는/ETM#271187; 것/NNB#271188; 이/JKS#271189; 순리/NNG#271190; ""/SS#271191; 라고/JKQ#271192; 밝히/VV#271193; 었/EP#271194; 다/EF#271195; ./SF#271196"
12019	9139	Seed	너무나/MAG#271139; 부드럽/VA#271140	indirect	Judgment	POS	POS	Medium	그/NP#271123	백제/NNP#271136; 관음상/NNG#271137 - 얼굴/NNG#271142; 묘사/NNG#271143; 와/JC#271144; 조각/NNG#271145; 기법/NNG#271146		TRUE	"그는 이어 불상의 기법과 양식도 언급하고 ""백제 관음상은 너무나 부드러운 얼굴 묘사와 조각기법을 사용해 이 시기 일본 아스카미술의 예리한 선.면 처리방식이 보이지 않고 백제 보살상과 모양새나 기법상의 친연성이 많아 우리 불상으로 보는 것이 순리""라고 밝혔다."	"그/NP#271123; 는/JX#271124; 이어/MAG#271125; 불상/NNG#271126; 의/JKG#271127; 기법/NNG#271128; 과/JC#271129; 양식/NNG#271130; 도/JX#271131; 언급/NNG#271132; 하/XSV#271133; 고/EC#271134; ""/SS#271135; 백제/NNP#271136; 관음상/NNG#271137; 은/JX#271138; 너무나/MAG#271139; 부드럽/VA#271140; ㄴ/ETM#271141; 얼굴/NNG#271142; 묘사/NNG#271143; 와/JC#271144; 조각/NNG#271145; 기법/NNG#271146; 을/JKO#271147; 사용/NNG#271148; 하/XSV#271149; 아/EC#271150; 이/MM#271151; 시기/NNG#271152; 일본/NNP#271153; 아스카/NNP#271154; 미술/NNG#271155; 의/JKG#271156; 예리/XR#271157; 하/XSA#271158; ㄴ/ETM#271159; 선/NNG#271160; ./SF#271161; 면/NNG#271162; 처리/NNG#271163; 방식/NNG#271164; 이/JKS#271165; 보이/VV#271166; 지/EC#271167; 않/VX#271168; 고/EC#271169; 백제/NNP#271170; 보살상/NNG#271171; 과*/JKB#271172; 모양새/NNG#271173; 나/JC#271174; 기법/NNG#271175; 상/XSN#271176; 의/JKG#271177; 친연/NNG#271178; 성/XSN#271179; 이/JKS#271180; 많/VA#271181; 아/EC#271182; 우리/NP#271183; 불상/NNG#271184; 으로/JKB#271185; 보/VV#271186; 는/ETM#271187; 것/NNB#271188; 이/JKS#271189; 순리/NNG#271190; ""/SS#271191; 라고/JKQ#271192; 밝히/VV#271193; 었/EP#271194; 다/EF#271195; ./SF#271196"
12020	9139	Seed	순리/NNG#271190	dir-explicit	Argument	POS	NEUT	High	그/NP#271123	우리/NP#271183; 불상/NNG#271184; 으로/JKB#271185; 보/VV#271186; 는/ETM#271187; 것/NNB#271188		TRUE	"그는 이어 불상의 기법과 양식도 언급하고 ""백제 관음상은 너무나 부드러운 얼굴 묘사와 조각기법을 사용해 이 시기 일본 아스카미술의 예리한 선.면 처리방식이 보이지 않고 백제 보살상과 모양새나 기법상의 친연성이 많아 우리 불상으로 보는 것이 순리""라고 밝혔다."	"그/NP#271123; 는/JX#271124; 이어/MAG#271125; 불상/NNG#271126; 의/JKG#271127; 기법/NNG#271128; 과/JC#271129; 양식/NNG#271130; 도/JX#271131; 언급/NNG#271132; 하/XSV#271133; 고/EC#271134; ""/SS#271135; 백제/NNP#271136; 관음상/NNG#271137; 은/JX#271138; 너무나/MAG#271139; 부드럽/VA#271140; ㄴ/ETM#271141; 얼굴/NNG#271142; 묘사/NNG#271143; 와/JC#271144; 조각/NNG#271145; 기법/NNG#271146; 을/JKO#271147; 사용/NNG#271148; 하/XSV#271149; 아/EC#271150; 이/MM#271151; 시기/NNG#271152; 일본/NNP#271153; 아스카/NNP#271154; 미술/NNG#271155; 의/JKG#271156; 예리/XR#271157; 하/XSA#271158; ㄴ/ETM#271159; 선/NNG#271160; ./SF#271161; 면/NNG#271162; 처리/NNG#271163; 방식/NNG#271164; 이/JKS#271165; 보이/VV#271166; 지/EC#271167; 않/VX#271168; 고/EC#271169; 백제/NNP#271170; 보살상/NNG#271171; 과*/JKB#271172; 모양새/NNG#271173; 나/JC#271174; 기법/NNG#271175; 상/XSN#271176; 의/JKG#271177; 친연/NNG#271178; 성/XSN#271179; 이/JKS#271180; 많/VA#271181; 아/EC#271182; 우리/NP#271183; 불상/NNG#271184; 으로/JKB#271185; 보/VV#271186; 는/ETM#271187; 것/NNB#271188; 이/JKS#271189; 순리/NNG#271190; ""/SS#271191; 라고/JKQ#271192; 밝히/VV#271193; 었/EP#271194; 다/EF#271195; ./SF#271196"
