tag_id	sent_id	tag type	morphemes	type	subjectivity-type	subjectivity-polarity	polarity	intensity	nested-source	target	comment	confident	raw-sentence	sentence-morph
9892	1502	Seed	밝히/VV#41705	dir-speech	Judgment	NEG	NEG	Medium	보고서/NNG#41699			TRUE	"보고서는 ""Q=2""고 밝혔다."	"보고서/NNG#41699; 는/JX#41700; ""/SS#41701; Q=2/Q#41702; ""/SS#41703; 고/JKQ#41704; 밝히/VV#41705; 었/EP#41706; 다/EF#41707; ./SF#41708"
9862	1503	ObjTag										TRUE	Q1각국의 보건요원들이 항생물질 이용법을 교육 받는다면 폐렴으로 인한 사망률을 50%까지 줄일 수 있다.	각국/NNG#41709; 의/JKG#41710; 보건/NNG#41711; 요원/NNG#41712; 들/XSN#41713; 이/JKS#41714; 항생/NNG#41715; 물질/NNG#41716; 이용법/NNG#41717; 을/JKO#41718; 교육/NNG#41719; 받/VV#41720; 는다면/EC#41721; 폐렴/NNG#41722; 으로/JKB#41723; 인/NNG#41724; 하/XSV#41725; ㄴ/ETM#41726; 사망/NNG#41727; 률/XSN#41728; 을/JKO#41729; 50/SN#41730; %/SW#41731; 까지/JX#41732; 줄이/VV#41733; ㄹ/ETM#41734; 수/NNB#41735; 있/VA#41736; 다/EF#41737; ./SF#41738
9893	1503	Seed	는다면/EC#41721	writing-device	Judgment	POS	None	None				TRUE	Q1각국의 보건요원들이 항생물질 이용법을 교육 받는다면 폐렴으로 인한 사망률을 50%까지 줄일 수 있다.	각국/NNG#41709; 의/JKG#41710; 보건/NNG#41711; 요원/NNG#41712; 들/XSN#41713; 이/JKS#41714; 항생/NNG#41715; 물질/NNG#41716; 이용법/NNG#41717; 을/JKO#41718; 교육/NNG#41719; 받/VV#41720; 는다면/EC#41721; 폐렴/NNG#41722; 으로/JKB#41723; 인/NNG#41724; 하/XSV#41725; ㄴ/ETM#41726; 사망/NNG#41727; 률/XSN#41728; 을/JKO#41729; 50/SN#41730; %/SW#41731; 까지/JX#41732; 줄이/VV#41733; ㄹ/ETM#41734; 수/NNB#41735; 있/VA#41736; 다/EF#41737; ./SF#41738
9894	1503	Seed	폐렴/NNG#41722	indirect	Judgment	NEG	NEG	High	Imp			TRUE	Q1각국의 보건요원들이 항생물질 이용법을 교육 받는다면 폐렴으로 인한 사망률을 50%까지 줄일 수 있다.	각국/NNG#41709; 의/JKG#41710; 보건/NNG#41711; 요원/NNG#41712; 들/XSN#41713; 이/JKS#41714; 항생/NNG#41715; 물질/NNG#41716; 이용법/NNG#41717; 을/JKO#41718; 교육/NNG#41719; 받/VV#41720; 는다면/EC#41721; 폐렴/NNG#41722; 으로/JKB#41723; 인/NNG#41724; 하/XSV#41725; ㄴ/ETM#41726; 사망/NNG#41727; 률/XSN#41728; 을/JKO#41729; 50/SN#41730; %/SW#41731; 까지/JX#41732; 줄이/VV#41733; ㄹ/ETM#41734; 수/NNB#41735; 있/VA#41736; 다/EF#41737; ./SF#41738
9895	1503	Seed	폐렴/NNG#41722; 으로/JKB#41723; 인/NNG#41724; 하/XSV#41725; ㄴ/ETM#41726; 사망/NNG#41727; 률/XSN#41728	indirect	Judgment	NEG	NEG	High	Imp			TRUE	Q1각국의 보건요원들이 항생물질 이용법을 교육 받는다면 폐렴으로 인한 사망률을 50%까지 줄일 수 있다.	각국/NNG#41709; 의/JKG#41710; 보건/NNG#41711; 요원/NNG#41712; 들/XSN#41713; 이/JKS#41714; 항생/NNG#41715; 물질/NNG#41716; 이용법/NNG#41717; 을/JKO#41718; 교육/NNG#41719; 받/VV#41720; 는다면/EC#41721; 폐렴/NNG#41722; 으로/JKB#41723; 인/NNG#41724; 하/XSV#41725; ㄴ/ETM#41726; 사망/NNG#41727; 률/XSN#41728; 을/JKO#41729; 50/SN#41730; %/SW#41731; 까지/JX#41732; 줄이/VV#41733; ㄹ/ETM#41734; 수/NNB#41735; 있/VA#41736; 다/EF#41737; ./SF#41738
9896	1503	Seed	50/SN#41730; %/SW#41731; 까지/JX#41732; 줄이/VV#41733	dir-explicit	Judgment	POS	POS	Medium	Imp			TRUE	Q1각국의 보건요원들이 항생물질 이용법을 교육 받는다면 폐렴으로 인한 사망률을 50%까지 줄일 수 있다.	각국/NNG#41709; 의/JKG#41710; 보건/NNG#41711; 요원/NNG#41712; 들/XSN#41713; 이/JKS#41714; 항생/NNG#41715; 물질/NNG#41716; 이용법/NNG#41717; 을/JKO#41718; 교육/NNG#41719; 받/VV#41720; 는다면/EC#41721; 폐렴/NNG#41722; 으로/JKB#41723; 인/NNG#41724; 하/XSV#41725; ㄴ/ETM#41726; 사망/NNG#41727; 률/XSN#41728; 을/JKO#41729; 50/SN#41730; %/SW#41731; 까지/JX#41732; 줄이/VV#41733; ㄹ/ETM#41734; 수/NNB#41735; 있/VA#41736; 다/EF#41737; ./SF#41738
10221	1503	Seed	ㄹ/ETM#41734; 수/NNB#41735; 있/VA#41736	writing-device	Others	POS	None	None	Imp	줄이/VV#41733	new	TRUE	Q1각국의 보건요원들이 항생물질 이용법을 교육 받는다면 폐렴으로 인한 사망률을 50%까지 줄일 수 있다.	각국/NNG#41709; 의/JKG#41710; 보건/NNG#41711; 요원/NNG#41712; 들/XSN#41713; 이/JKS#41714; 항생/NNG#41715; 물질/NNG#41716; 이용법/NNG#41717; 을/JKO#41718; 교육/NNG#41719; 받/VV#41720; 는다면/EC#41721; 폐렴/NNG#41722; 으로/JKB#41723; 인/NNG#41724; 하/XSV#41725; ㄴ/ETM#41726; 사망/NNG#41727; 률/XSN#41728; 을/JKO#41729; 50/SN#41730; %/SW#41731; 까지/JX#41732; 줄이/VV#41733; ㄹ/ETM#41734; 수/NNB#41735; 있/VA#41736; 다/EF#41737; ./SF#41738
10222	1503	Seed	각국/NNG#41709; 의/JKG#41710; 보건/NNG#41711; 요원/NNG#41712; 들/XSN#41713; 이/JKS#41714; 항생/NNG#41715; 물질/NNG#41716; 이용법/NNG#41717; 을/JKO#41718; 교육/NNG#41719; 받/VV#41720; 는다면/EC#41721; 폐렴/NNG#41722; 으로/JKB#41723; 인/NNG#41724; 하/XSV#41725; ㄴ/ETM#41726; 사망/NNG#41727; 률/XSN#41728; 을/JKO#41729; 50/SN#41730; %/SW#41731; 까지/JX#41732; 줄이/VV#41733; ㄹ/ETM#41734; 수/NNB#41735; 있/VA#41736; 다/EF#41737; ./SF#41738	dir-speech	Argument	POS	POS	Low	Imp		new	TRUE	Q1각국의 보건요원들이 항생물질 이용법을 교육 받는다면 폐렴으로 인한 사망률을 50%까지 줄일 수 있다.	각국/NNG#41709; 의/JKG#41710; 보건/NNG#41711; 요원/NNG#41712; 들/XSN#41713; 이/JKS#41714; 항생/NNG#41715; 물질/NNG#41716; 이용법/NNG#41717; 을/JKO#41718; 교육/NNG#41719; 받/VV#41720; 는다면/EC#41721; 폐렴/NNG#41722; 으로/JKB#41723; 인/NNG#41724; 하/XSV#41725; ㄴ/ETM#41726; 사망/NNG#41727; 률/XSN#41728; 을/JKO#41729; 50/SN#41730; %/SW#41731; 까지/JX#41732; 줄이/VV#41733; ㄹ/ETM#41734; 수/NNB#41735; 있/VA#41736; 다/EF#41737; ./SF#41738
9863	1504	ObjTag										TRUE	Q2그러나 폐렴은 현재 건드리지도 못한 채 그대로 남아 있다	그러나/MAJ#41739; 폐렴/NNG#41740; 은/JX#41741; 현재/NNG#41742; 건드리/VV#41743; 지/EC#41744; 도/JX#41745; 못하/VX#41746; ㄴ/ETM#41747; 채/NNB#41748; 그대로/MAG#41749; 남/VV#41750; 아/EC#41751; 있/VX#41752; 다/EF#41753
9897	1504	Seed	그러나/MAJ#41739	writing-device	Others	POS	None	None	Imp			TRUE	Q2그러나 폐렴은 현재 건드리지도 못한 채 그대로 남아 있다	그러나/MAJ#41739; 폐렴/NNG#41740; 은/JX#41741; 현재/NNG#41742; 건드리/VV#41743; 지/EC#41744; 도/JX#41745; 못하/VX#41746; ㄴ/ETM#41747; 채/NNB#41748; 그대로/MAG#41749; 남/VV#41750; 아/EC#41751; 있/VX#41752; 다/EF#41753
9898	1504	Seed	폐렴/NNG#41740	indirect	Judgment	NEG	NEG	High	Imp			TRUE	Q2그러나 폐렴은 현재 건드리지도 못한 채 그대로 남아 있다	그러나/MAJ#41739; 폐렴/NNG#41740; 은/JX#41741; 현재/NNG#41742; 건드리/VV#41743; 지/EC#41744; 도/JX#41745; 못하/VX#41746; ㄴ/ETM#41747; 채/NNB#41748; 그대로/MAG#41749; 남/VV#41750; 아/EC#41751; 있/VX#41752; 다/EF#41753
9899	1504	Seed	지/EC#41744; 도/JX#41745; 못하/VX#41746	writing-device	Judgment	NEG	None	None				TRUE	Q2그러나 폐렴은 현재 건드리지도 못한 채 그대로 남아 있다	그러나/MAJ#41739; 폐렴/NNG#41740; 은/JX#41741; 현재/NNG#41742; 건드리/VV#41743; 지/EC#41744; 도/JX#41745; 못하/VX#41746; ㄴ/ETM#41747; 채/NNB#41748; 그대로/MAG#41749; 남/VV#41750; 아/EC#41751; 있/VX#41752; 다/EF#41753
10223	1504	Seed	그러나/MAJ#41739; 폐렴/NNG#41740; 은/JX#41741; 현재/NNG#41742; 건드리/VV#41743; 지/EC#41744; 도/JX#41745; 못하/VX#41746; ㄴ/ETM#41747; 채/NNB#41748; 그대로/MAG#41749; 남/VV#41750; 아/EC#41751; 있/VX#41752; 다/EF#41753	dir-speech	Argument	POS	NEG	Medium	Imp		new	TRUE	Q2그러나 폐렴은 현재 건드리지도 못한 채 그대로 남아 있다	그러나/MAJ#41739; 폐렴/NNG#41740; 은/JX#41741; 현재/NNG#41742; 건드리/VV#41743; 지/EC#41744; 도/JX#41745; 못하/VX#41746; ㄴ/ETM#41747; 채/NNB#41748; 그대로/MAG#41749; 남/VV#41750; 아/EC#41751; 있/VX#41752; 다/EF#41753
9864	1505	ObjTag										TRUE	설사병도 매년 3백만명의 어린이 목숨을 앗아가는 것으로 지적됐다.	설사병/NNG#41754; 도/JX#41755; 매년/NNG#41756; 3/SN#41757; 백만/NR#41758; 명/NNB#41759; 의/JKG#41760; 어린이/NNG#41761; 목숨/NNG#41762; 을/JKO#41763; 앗/VV#41764; 아/EC#41765; 가/VX#41766; 는/ETM#41767; 것/NNB#41768; 으로/JKB#41769; 지적/NNG#41770; 되/XSV#41771; 었/EP#41772; 다/EF#41773; ./SF#41774
9900	1505	Seed	설사병/NNG#41754	indirect	Judgment	NEG	NEG	Medium	Imp			TRUE	설사병도 매년 3백만명의 어린이 목숨을 앗아가는 것으로 지적됐다.	설사병/NNG#41754; 도/JX#41755; 매년/NNG#41756; 3/SN#41757; 백만/NR#41758; 명/NNB#41759; 의/JKG#41760; 어린이/NNG#41761; 목숨/NNG#41762; 을/JKO#41763; 앗/VV#41764; 아/EC#41765; 가/VX#41766; 는/ETM#41767; 것/NNB#41768; 으로/JKB#41769; 지적/NNG#41770; 되/XSV#41771; 었/EP#41772; 다/EF#41773; ./SF#41774
9901	1505	Seed	목숨/NNG#41762; 을/JKO#41763; 앗/VV#41764; 아/EC#41765; 가/VX#41766	indirect	Judgment	NEG	NEG	High	Imp	설사병/NNG#41754; 3/SN#41757; 백만/NR#41758; 명/NNB#41759; 의/JKG#41760; 어린이/NNG#41761		TRUE	설사병도 매년 3백만명의 어린이 목숨을 앗아가는 것으로 지적됐다.	설사병/NNG#41754; 도/JX#41755; 매년/NNG#41756; 3/SN#41757; 백만/NR#41758; 명/NNB#41759; 의/JKG#41760; 어린이/NNG#41761; 목숨/NNG#41762; 을/JKO#41763; 앗/VV#41764; 아/EC#41765; 가/VX#41766; 는/ETM#41767; 것/NNB#41768; 으로/JKB#41769; 지적/NNG#41770; 되/XSV#41771; 었/EP#41772; 다/EF#41773; ./SF#41774
9902	1505	Seed	으로/JKB#41769; 지적/NNG#41770; 되/XSV#41771	dir-speech	Judgment	NEG	NEG	High	Imp	설사병/NNG#41754; 도/JX#41755; 매년/NNG#41756; 3/SN#41757; 백만/NR#41758; 명/NNB#41759; 의/JKG#41760; 어린이/NNG#41761; 목숨/NNG#41762; 을/JKO#41763; 앗/VV#41764; 아/EC#41765; 가/VX#41766; 는/ETM#41767; 것/NNB#41768		TRUE	설사병도 매년 3백만명의 어린이 목숨을 앗아가는 것으로 지적됐다.	설사병/NNG#41754; 도/JX#41755; 매년/NNG#41756; 3/SN#41757; 백만/NR#41758; 명/NNB#41759; 의/JKG#41760; 어린이/NNG#41761; 목숨/NNG#41762; 을/JKO#41763; 앗/VV#41764; 아/EC#41765; 가/VX#41766; 는/ETM#41767; 것/NNB#41768; 으로/JKB#41769; 지적/NNG#41770; 되/XSV#41771; 었/EP#41772; 다/EF#41773; ./SF#41774
9865	1506	ObjTag										TRUE	"홍역과 백일해, 파상풍 등으로 인한 사망률은 크게 줄고 있고, 홍역 사망률은 예방접종을 시작하기 전과 비교할 때 90%이상, 백일해 발병률은 40%, 파상풍으로 인한 사망률은 50%나 감소됐다고 말했다."	"홍역/NNG#41775; 과/JC#41776; 백일해/NNG#41777; ,/SP#41778; 파상풍/NNG#41779; 등/NNB#41780; 으로/JKB#41781; 인/NNG#41782; 하/XSV#41783; ㄴ/ETM#41784; 사망/NNG#41785; 률/XSN#41786; 은/JX#41787; 크/VA#41788; 게/EC#41789; 줄/VV#41790; 고/EC#41791; 있/VX#41792; 고/EC#41793; ,/SP#41794; 홍역/NNG#41795; 사망/NNG#41796; 률/XSN#41797; 은/JX#41798; 예방/NNG#41799; 접종/NNG#41800; 을/JKO#41801; 시작/NNG#41802; 하/XSV#41803; 기/ETN#41804; 전/NNG#41805; 과/JKB#41806; 비교/NNG#41807; 하/XSV#41808; ㄹ/ETM#41809; 때/NNG#41810; 90/SN#41811; %/SW#41812; 이상/NNG#41813; ,/SP#41814; 백일해/NNG#41815; 발병/NNG#41816; 률/XSN#41817; 은/JX#41818; 40/SN#41819; %/SW#41820; ,/SP#41821; 파상풍/NNG#41822; 으로/JKB#41823; 인/NNG#41824; 하/XSV#41825; ㄴ/ETM#41826; 사망/NNG#41827; 률/XSN#41828; 은/JX#41829; 50/SN#41830; %/SW#41831; 나/JX#41832; 감소/NNG#41833; 되/XSV#41834; 었/EP#41835; 다고/EC#41836; 말/NNG#41837; 하/XSV#41838; 았/EP#41839; 다/EF#41840; ./SF#41841"
9903	1506	Seed	사망/NNG#41785; 률/XSN#41786	indirect	Judgment	NEG	NEG	High	Imp			TRUE	"홍역과 백일해, 파상풍 등으로 인한 사망률은 크게 줄고 있고, 홍역 사망률은 예방접종을 시작하기 전과 비교할 때 90%이상, 백일해 발병률은 40%, 파상풍으로 인한 사망률은 50%나 감소됐다고 말했다."	"홍역/NNG#41775; 과/JC#41776; 백일해/NNG#41777; ,/SP#41778; 파상풍/NNG#41779; 등/NNB#41780; 으로/JKB#41781; 인/NNG#41782; 하/XSV#41783; ㄴ/ETM#41784; 사망/NNG#41785; 률/XSN#41786; 은/JX#41787; 크/VA#41788; 게/EC#41789; 줄/VV#41790; 고/EC#41791; 있/VX#41792; 고/EC#41793; ,/SP#41794; 홍역/NNG#41795; 사망/NNG#41796; 률/XSN#41797; 은/JX#41798; 예방/NNG#41799; 접종/NNG#41800; 을/JKO#41801; 시작/NNG#41802; 하/XSV#41803; 기/ETN#41804; 전/NNG#41805; 과/JKB#41806; 비교/NNG#41807; 하/XSV#41808; ㄹ/ETM#41809; 때/NNG#41810; 90/SN#41811; %/SW#41812; 이상/NNG#41813; ,/SP#41814; 백일해/NNG#41815; 발병/NNG#41816; 률/XSN#41817; 은/JX#41818; 40/SN#41819; %/SW#41820; ,/SP#41821; 파상풍/NNG#41822; 으로/JKB#41823; 인/NNG#41824; 하/XSV#41825; ㄴ/ETM#41826; 사망/NNG#41827; 률/XSN#41828; 은/JX#41829; 50/SN#41830; %/SW#41831; 나/JX#41832; 감소/NNG#41833; 되/XSV#41834; 었/EP#41835; 다고/EC#41836; 말/NNG#41837; 하/XSV#41838; 았/EP#41839; 다/EF#41840; ./SF#41841"
9904	1506	Seed	크/VA#41788; 게/EC#41789; 줄/VV#41790; 고/EC#41791	dir-explicit	Judgment	POS	POS	High	Imp	사망/NNG#41785; 률/XSN#41786		TRUE	"홍역과 백일해, 파상풍 등으로 인한 사망률은 크게 줄고 있고, 홍역 사망률은 예방접종을 시작하기 전과 비교할 때 90%이상, 백일해 발병률은 40%, 파상풍으로 인한 사망률은 50%나 감소됐다고 말했다."	"홍역/NNG#41775; 과/JC#41776; 백일해/NNG#41777; ,/SP#41778; 파상풍/NNG#41779; 등/NNB#41780; 으로/JKB#41781; 인/NNG#41782; 하/XSV#41783; ㄴ/ETM#41784; 사망/NNG#41785; 률/XSN#41786; 은/JX#41787; 크/VA#41788; 게/EC#41789; 줄/VV#41790; 고/EC#41791; 있/VX#41792; 고/EC#41793; ,/SP#41794; 홍역/NNG#41795; 사망/NNG#41796; 률/XSN#41797; 은/JX#41798; 예방/NNG#41799; 접종/NNG#41800; 을/JKO#41801; 시작/NNG#41802; 하/XSV#41803; 기/ETN#41804; 전/NNG#41805; 과/JKB#41806; 비교/NNG#41807; 하/XSV#41808; ㄹ/ETM#41809; 때/NNG#41810; 90/SN#41811; %/SW#41812; 이상/NNG#41813; ,/SP#41814; 백일해/NNG#41815; 발병/NNG#41816; 률/XSN#41817; 은/JX#41818; 40/SN#41819; %/SW#41820; ,/SP#41821; 파상풍/NNG#41822; 으로/JKB#41823; 인/NNG#41824; 하/XSV#41825; ㄴ/ETM#41826; 사망/NNG#41827; 률/XSN#41828; 은/JX#41829; 50/SN#41830; %/SW#41831; 나/JX#41832; 감소/NNG#41833; 되/XSV#41834; 었/EP#41835; 다고/EC#41836; 말/NNG#41837; 하/XSV#41838; 았/EP#41839; 다/EF#41840; ./SF#41841"
9905	1506	Seed	나/JX#41832	writing-device	Judgment	POS	None	None				TRUE	"홍역과 백일해, 파상풍 등으로 인한 사망률은 크게 줄고 있고, 홍역 사망률은 예방접종을 시작하기 전과 비교할 때 90%이상, 백일해 발병률은 40%, 파상풍으로 인한 사망률은 50%나 감소됐다고 말했다."	"홍역/NNG#41775; 과/JC#41776; 백일해/NNG#41777; ,/SP#41778; 파상풍/NNG#41779; 등/NNB#41780; 으로/JKB#41781; 인/NNG#41782; 하/XSV#41783; ㄴ/ETM#41784; 사망/NNG#41785; 률/XSN#41786; 은/JX#41787; 크/VA#41788; 게/EC#41789; 줄/VV#41790; 고/EC#41791; 있/VX#41792; 고/EC#41793; ,/SP#41794; 홍역/NNG#41795; 사망/NNG#41796; 률/XSN#41797; 은/JX#41798; 예방/NNG#41799; 접종/NNG#41800; 을/JKO#41801; 시작/NNG#41802; 하/XSV#41803; 기/ETN#41804; 전/NNG#41805; 과/JKB#41806; 비교/NNG#41807; 하/XSV#41808; ㄹ/ETM#41809; 때/NNG#41810; 90/SN#41811; %/SW#41812; 이상/NNG#41813; ,/SP#41814; 백일해/NNG#41815; 발병/NNG#41816; 률/XSN#41817; 은/JX#41818; 40/SN#41819; %/SW#41820; ,/SP#41821; 파상풍/NNG#41822; 으로/JKB#41823; 인/NNG#41824; 하/XSV#41825; ㄴ/ETM#41826; 사망/NNG#41827; 률/XSN#41828; 은/JX#41829; 50/SN#41830; %/SW#41831; 나/JX#41832; 감소/NNG#41833; 되/XSV#41834; 었/EP#41835; 다고/EC#41836; 말/NNG#41837; 하/XSV#41838; 았/EP#41839; 다/EF#41840; ./SF#41841"
9906	1506	Seed	90/SN#41811; %/SW#41812; 이상/NNG#41813; 40/SN#41819; %/SW#41820; 50/SN#41830; %/SW#41831; 나/JX#41832; 감소/NNG#41833; 되/XSV#41834	dir-explicit	Judgment	POS	POS	High	Imp			TRUE	"홍역과 백일해, 파상풍 등으로 인한 사망률은 크게 줄고 있고, 홍역 사망률은 예방접종을 시작하기 전과 비교할 때 90%이상, 백일해 발병률은 40%, 파상풍으로 인한 사망률은 50%나 감소됐다고 말했다."	"홍역/NNG#41775; 과/JC#41776; 백일해/NNG#41777; ,/SP#41778; 파상풍/NNG#41779; 등/NNB#41780; 으로/JKB#41781; 인/NNG#41782; 하/XSV#41783; ㄴ/ETM#41784; 사망/NNG#41785; 률/XSN#41786; 은/JX#41787; 크/VA#41788; 게/EC#41789; 줄/VV#41790; 고/EC#41791; 있/VX#41792; 고/EC#41793; ,/SP#41794; 홍역/NNG#41795; 사망/NNG#41796; 률/XSN#41797; 은/JX#41798; 예방/NNG#41799; 접종/NNG#41800; 을/JKO#41801; 시작/NNG#41802; 하/XSV#41803; 기/ETN#41804; 전/NNG#41805; 과/JKB#41806; 비교/NNG#41807; 하/XSV#41808; ㄹ/ETM#41809; 때/NNG#41810; 90/SN#41811; %/SW#41812; 이상/NNG#41813; ,/SP#41814; 백일해/NNG#41815; 발병/NNG#41816; 률/XSN#41817; 은/JX#41818; 40/SN#41819; %/SW#41820; ,/SP#41821; 파상풍/NNG#41822; 으로/JKB#41823; 인/NNG#41824; 하/XSV#41825; ㄴ/ETM#41826; 사망/NNG#41827; 률/XSN#41828; 은/JX#41829; 50/SN#41830; %/SW#41831; 나/JX#41832; 감소/NNG#41833; 되/XSV#41834; 었/EP#41835; 다고/EC#41836; 말/NNG#41837; 하/XSV#41838; 았/EP#41839; 다/EF#41840; ./SF#41841"
9907	1506	Seed	다고/EC#41836; 말/NNG#41837; 하/XSV#41838	dir-speech	Argument	POS	POS	Medium	Imp	"홍역/NNG#41775; 과/JC#41776; 백일해/NNG#41777; ,/SP#41778; 파상풍/NNG#41779; 등/NNB#41780; 으로/JKB#41781; 인/NNG#41782; 하/XSV#41783; ㄴ/ETM#41784; 사망/NNG#41785; 률/XSN#41786; 은/JX#41787; 크/VA#41788; 게/EC#41789; 줄/VV#41790; 고/EC#41791; 있/VX#41792; 고/EC#41793; ,/SP#41794; 홍역/NNG#41795; 사망/NNG#41796; 률/XSN#41797; 은/JX#41798; 예방/NNG#41799; 접종/NNG#41800; 을/JKO#41801; 시작/NNG#41802; 하/XSV#41803; 기/ETN#41804; 전/NNG#41805; 과/JKB#41806; 비교/NNG#41807; 하/XSV#41808; ㄹ/ETM#41809; 때/NNG#41810; 90/SN#41811; %/SW#41812; 이상/NNG#41813; ,/SP#41814; 백일해/NNG#41815; 발병/NNG#41816; 률/XSN#41817; 은/JX#41818; 40/SN#41819; %/SW#41820; ,/SP#41821; 파상풍/NNG#41822; 으로/JKB#41823; 인/NNG#41824; 하/XSV#41825; ㄴ/ETM#41826; 사망/NNG#41827; 률/XSN#41828; 은/JX#41829; 50/SN#41830; %/SW#41831; 나/JX#41832; 감소/NNG#41833; 되/XSV#41834; 었/EP#41835"		TRUE	"홍역과 백일해, 파상풍 등으로 인한 사망률은 크게 줄고 있고, 홍역 사망률은 예방접종을 시작하기 전과 비교할 때 90%이상, 백일해 발병률은 40%, 파상풍으로 인한 사망률은 50%나 감소됐다고 말했다."	"홍역/NNG#41775; 과/JC#41776; 백일해/NNG#41777; ,/SP#41778; 파상풍/NNG#41779; 등/NNB#41780; 으로/JKB#41781; 인/NNG#41782; 하/XSV#41783; ㄴ/ETM#41784; 사망/NNG#41785; 률/XSN#41786; 은/JX#41787; 크/VA#41788; 게/EC#41789; 줄/VV#41790; 고/EC#41791; 있/VX#41792; 고/EC#41793; ,/SP#41794; 홍역/NNG#41795; 사망/NNG#41796; 률/XSN#41797; 은/JX#41798; 예방/NNG#41799; 접종/NNG#41800; 을/JKO#41801; 시작/NNG#41802; 하/XSV#41803; 기/ETN#41804; 전/NNG#41805; 과/JKB#41806; 비교/NNG#41807; 하/XSV#41808; ㄹ/ETM#41809; 때/NNG#41810; 90/SN#41811; %/SW#41812; 이상/NNG#41813; ,/SP#41814; 백일해/NNG#41815; 발병/NNG#41816; 률/XSN#41817; 은/JX#41818; 40/SN#41819; %/SW#41820; ,/SP#41821; 파상풍/NNG#41822; 으로/JKB#41823; 인/NNG#41824; 하/XSV#41825; ㄴ/ETM#41826; 사망/NNG#41827; 률/XSN#41828; 은/JX#41829; 50/SN#41830; %/SW#41831; 나/JX#41832; 감소/NNG#41833; 되/XSV#41834; 었/EP#41835; 다고/EC#41836; 말/NNG#41837; 하/XSV#41838; 았/EP#41839; 다/EF#41840; ./SF#41841"
9866	1507	ObjTag										TRUE	특히 소아마비의 경우 95년까지는 소아마비가 박멸될 수 있을 것으로 전망됐다.	특히/MAG#41842; 소아마비/NNG#41843; 의/JKG#41844; 경우/NNG#41845; 95/SN#41846; 년/NNB#41847; 까지/JX#41848; 는/JX#41849; 소아마비/NNG#41850; 가/JKS#41851; 박멸/NNG#41852; 되/XSV#41853; ㄹ/ETM#41854; 수/NNB#41855; 있/VA#41856; 을/ETM#41857; 것/NNB#41858; 으로/JKB#41859; 전망/NNG#41860; 되/XSV#41861; 었/EP#41862; 다/EF#41863; ./SF#41864
9908	1507	Seed	특히/MAG#41842	writing-device	Judgment	POS	None	None				TRUE	특히 소아마비의 경우 95년까지는 소아마비가 박멸될 수 있을 것으로 전망됐다.	특히/MAG#41842; 소아마비/NNG#41843; 의/JKG#41844; 경우/NNG#41845; 95/SN#41846; 년/NNB#41847; 까지/JX#41848; 는/JX#41849; 소아마비/NNG#41850; 가/JKS#41851; 박멸/NNG#41852; 되/XSV#41853; ㄹ/ETM#41854; 수/NNB#41855; 있/VA#41856; 을/ETM#41857; 것/NNB#41858; 으로/JKB#41859; 전망/NNG#41860; 되/XSV#41861; 었/EP#41862; 다/EF#41863; ./SF#41864
9909	1507	Seed	박멸/NNG#41852; 되/XSV#41853	indirect	Judgment	POS	POS	Medium	Imp	소아마비/NNG#41850		TRUE	특히 소아마비의 경우 95년까지는 소아마비가 박멸될 수 있을 것으로 전망됐다.	특히/MAG#41842; 소아마비/NNG#41843; 의/JKG#41844; 경우/NNG#41845; 95/SN#41846; 년/NNB#41847; 까지/JX#41848; 는/JX#41849; 소아마비/NNG#41850; 가/JKS#41851; 박멸/NNG#41852; 되/XSV#41853; ㄹ/ETM#41854; 수/NNB#41855; 있/VA#41856; 을/ETM#41857; 것/NNB#41858; 으로/JKB#41859; 전망/NNG#41860; 되/XSV#41861; 었/EP#41862; 다/EF#41863; ./SF#41864
9910	1507	Seed	으로/JKB#41859; 전망/NNG#41860; 되/XSV#41861	dir-explicit	Speculation	POS	POS	Medium	Imp	소아마비/NNG#41843; 의/JKG#41844; 경우/NNG#41845; 95/SN#41846; 년/NNB#41847; 까지/JX#41848; 는/JX#41849; 소아마비/NNG#41850; 가/JKS#41851; 박멸/NNG#41852; 되/XSV#41853; ㄹ/ETM#41854; 수/NNB#41855; 있/VA#41856; 을/ETM#41857; 것/NNB#41858		TRUE	특히 소아마비의 경우 95년까지는 소아마비가 박멸될 수 있을 것으로 전망됐다.	특히/MAG#41842; 소아마비/NNG#41843; 의/JKG#41844; 경우/NNG#41845; 95/SN#41846; 년/NNB#41847; 까지/JX#41848; 는/JX#41849; 소아마비/NNG#41850; 가/JKS#41851; 박멸/NNG#41852; 되/XSV#41853; ㄹ/ETM#41854; 수/NNB#41855; 있/VA#41856; 을/ETM#41857; 것/NNB#41858; 으로/JKB#41859; 전망/NNG#41860; 되/XSV#41861; 었/EP#41862; 다/EF#41863; ./SF#41864
